t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason,wrState
15.9999,8,8,8,15,delta,2
16.0201,8,8,8,15,delta,2
16.0514,8,8,8,15,delta,2
16.0728,8,8,8,15,delta,2
16.093,8,8,8,15,delta,2
16.1133,8,8,8,15,delta,2
16.1329,8,8,8,15,delta,2
16.1644,8,8,8,15,delta,2
16.1847,8,8,8,15,delta,2
16.2048,8,8,8,15,delta,2
16.2254,8,8,8,15,delta,2
16.2461,8,8,8,15,delta,2
16.2775,8,8,8,15,delta,2
16.2978,8,8,8,15,delta,2
16.3178,8,8,8,15,delta,2
16.3382,8,8,8,15,delta,2
16.3577,8,8,8,15,delta,2
16.3893,8,8,8,15,delta,2
16.4087,8,8,8,15,delta,2
16.4293,8,8,8,15,delta,2
16.4494,8,8,8,15,delta,2
16.4709,8,8,8,15,delta,2
16.5019,8,8,8,15,delta,2
16.5226,8,8,8,15,delta,2
16.5427,8,8,8,15,delta,2
16.5633,8,8,8,15,delta,2
16.5829,8,8,8,15,delta,2
16.6144,8,8,8,15,delta,2
16.6348,8,8,8,15,delta,2
16.6557,8,8,8,15,delta,2
16.6767,8,8,8,15,delta,2
16.7716,0,8,8,15,delta,1
17.2614,0,8,8,15,delta,1
17.3468,0,8,8,15,delta,1
17.3671,0,0,0,15,delta,1
17.4625,0,0,0,15,delta,1
17.4828,0,0,0,15,delta,2
17.5701,0,0,0,15,delta,2
17.6003,0,0,0,15,delta,2
17.6211,0,0,0,15,delta,2
17.6412,0,0,0,15,delta,2
17.6608,0,0,0,15,delta,2
17.6922,0,0,0,15,delta,2
17.7121,0,0,0,15,delta,2
17.732,0,0,0,15,delta,2
17.7519,0,0,0,15,delta,2
17.7718,0,0,0,15,delta,2
17.8034,0,0,0,15,delta,2
17.8239,0,0,0,15,delta,2
17.8439,0,0,0,15,delta,2
17.8638,0,0,0,15,delta,2
17.8837,0,0,0,15,delta,2
17.9154,0,0,0,15,delta,2
17.9357,0,0,0,15,delta,2
17.9557,0,0,0,15,delta,2
17.9759,0,0,0,15,delta,2
17.9958,0,0,0,15,delta,2
18.0271,0,0,0,15,delta,2
18.0468,0,0,0,15,delta,2
18.0674,0,0,0,15,delta,2
18.0886,0,0,0,15,delta,2
18.1088,0,0,0,15,delta,2
18.1411,0,0,0,15,delta,2
18.1609,0,0,0,15,delta,2
18.1817,0,0,0,15,delta,2
18.2021,0,0,0,15,delta,2
18.222,0,0,0,15,delta,2
18.2532,0,0,0,15,delta,2
18.2733,0,0,0,15,delta,2
18.2949,0,0,0,15,delta,2
18.3149,0,0,0,15,delta,2
18.3347,0,0,0,15,delta,2
18.3662,0,0,0,15,delta,2
18.3867,0,0,0,15,delta,2
18.4067,0,0,0,15,delta,2
18.4272,0,0,0,15,delta,2
18.4467,0,0,0,15,delta,2
18.4779,0,0,0,15,delta,2
18.4976,0,0,0,15,delta,2
18.5178,0,0,0,15,delta,2
18.5379,0,0,0,15,delta,2
18.558,0,0,0,15,delta,2
18.5891,0,0,0,15,delta,2
18.6088,0,0,0,15,delta,2
18.6288,0,0,0,15,delta,2
18.649,0,0,0,15,delta,2
18.669,0,0,0,15,delta,2
18.7598,75,15,15,16,none,2
18.8067,93,62,15,16,interval,2
18.8546,100,83,15,16,interval,2
18.9023,93,85,15,16,interval,2
18.9318,100,90,15,16,interval,2
18.9943,93,93,91,17,interval,2
19.0356,100,94,91,17,interval,2
19.06,93,94,91,17,interval,2
19.0881,100,96,91,17,interval,2
19.112,93,95,91,17,interval,2
19.1532,93,96,91,17,interval,2
19.1927,100,97,96,18,delta,2
19.2278,93,97,96,18,delta,2
19.2673,93,96,96,18,delta,2
19.3001,93,96,96,18,delta,2
19.3831,93,97,96,18,delta,2
19.4307,93,96,96,18,delta,2
19.4765,93,96,96,18,delta,2
19.5065,100,96,96,18,delta,2
19.5339,100,97,96,18,delta,2
19.5953,93,96,96,18,delta,2
19.6374,93,96,96,18,delta,2
19.6909,100,97,96,18,delta,2
19.7382,93,96,96,18,delta,2
19.7674,100,97,96,18,delta,2
19.8282,93,96,96,18,delta,2
19.8762,93,96,96,18,delta,2
19.9242,100,97,96,18,delta,2
19.959,93,97,98,19,delta,2
19.9995,93,96,98,19,interval,2
20.042,93,96,98,19,interval,2
20.0811,100,97,98,19,delta,2
20.118,93,96,98,19,interval,2
20.1569,93,95,95,20,none,2
20.1855,93,96,95,20,delta,2
20.2732,93,96,95,20,delta,2
20.3139,93,95,95,20,delta,2
20.3426,93,96,95,20,delta,2
20.3942,95,95,95,20,delta,2
20.4273,100,97,97,21,none,2
20.4852,93,97,97,21,delta,2
20.5215,93,96,97,21,delta,2
20.5513,100,97,97,21,delta,2
20.5886,100,98,97,21,delta,2
20.6303,100,98,97,21,delta,2
20.6913,93,97,97,21,delta,2
20.7305,93,96,97,21,delta,2
20.7604,100,96,95,22,delta,2
20.7891,100,97,95,22,interval,2
20.8353,93,96,95,22,delta,2
20.8755,93,96,95,22,delta,2
20.9163,100,97,95,22,interval,2
20.9453,93,96,95,22,delta,2
20.991,93,96,95,22,delta,2
21.0216,100,97,97,23,none,2
21.0855,93,97,97,23,delta,2
21.1301,93,97,97,23,delta,2
21.1785,100,98,97,23,delta,2
21.2127,93,97,97,23,delta,2
21.2529,93,96,97,23,delta,2
21.296,93,96,97,23,delta,2
21.3341,100,97,97,23,delta,2
21.368,93,97,97,23,delta,2
21.414,100,97,97,23,delta,2
21.4618,93,97,97,23,delta,2
21.5267,100,98,97,23,delta,2
21.579,93,97,99,24,interval,2
21.6194,93,97,99,24,interval,2
21.6489,100,97,99,24,interval,2
21.699,100,98,99,24,delta,2
21.7599,93,97,99,24,interval,2
21.8049,100,97,96,25,delta,2
21.8397,100,98,96,25,interval,2
21.8864,93,97,96,25,delta,2
21.9325,93,96,96,25,delta,2
21.9874,96,96,96,25,delta,2
22.0136,100,96,96,25,delta,2
22.0415,100,97,96,25,delta,2
22.0883,93,96,96,25,delta,2
22.1187,93,96,96,25,delta,2
22.196,100,97,98,26,delta,2
22.227,93,96,98,26,interval,2
22.2752,93,96,98,26,interval,2
22.3277,93,96,98,26,interval,2
