t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason,wrState
23.1633,21,21,21,99,delta,2
23.1833,21,21,21,99,delta,2
23.2154,21,21,21,99,delta,2
23.2352,21,21,21,99,delta,2
23.2555,21,21,21,99,delta,2
23.2755,21,21,21,99,delta,2
23.2954,21,21,21,99,delta,2
23.327,21,21,21,99,delta,2
23.3471,21,21,21,99,delta,2
23.3673,21,21,21,99,delta,2
23.3873,21,21,21,99,delta,2
23.4075,21,21,21,99,delta,2
23.4397,21,21,21,99,delta,2
23.4606,21,21,21,99,delta,2
23.4818,21,21,21,99,delta,2
23.5031,21,21,21,99,delta,2
23.5259,21,21,21,99,delta,2
23.5572,21,21,21,99,delta,2
23.5774,21,21,21,99,delta,2
23.5974,21,21,21,99,delta,2
23.6183,21,21,21,99,delta,2
23.6389,21,21,21,99,delta,2
23.6706,21,21,21,99,delta,2
23.6918,21,21,21,99,delta,2
23.7121,21,21,21,99,delta,2
23.7348,21,21,21,99,delta,2
23.7553,21,21,21,99,delta,2
23.7862,21,21,21,99,delta,2
23.8061,21,21,21,99,delta,2
23.8264,21,21,21,99,delta,2
23.8471,21,21,21,99,delta,2
23.8675,21,21,21,99,delta,2
23.8993,21,21,21,99,delta,2
23.92,21,21,21,99,delta,2
23.9406,21,21,21,99,delta,2
23.9614,21,21,21,99,delta,2
23.9815,21,21,21,99,delta,2
24.0144,21,21,21,99,delta,2
24.0342,21,21,21,99,delta,2
24.0541,21,21,21,99,delta,2
24.0746,21,21,21,99,delta,2
24.0953,21,21,21,99,delta,2
24.1261,21,21,21,99,delta,2
24.1461,21,21,21,99,delta,2
24.1663,21,21,21,99,delta,2
24.187,21,21,21,99,delta,2
24.2073,21,21,21,99,delta,2
24.2385,21,21,21,99,delta,2
24.2602,21,21,21,99,delta,2
24.2806,21,21,21,99,delta,2
24.3016,21,21,21,99,delta,2
24.3222,21,21,21,99,delta,2
24.3529,21,21,21,99,delta,2
24.3733,21,21,21,99,delta,2
24.3933,21,21,21,99,delta,2
24.4136,21,21,21,99,delta,2
24.4343,21,21,21,99,delta,2
24.4653,21,21,21,99,delta,2
24.4864,21,21,21,99,delta,2
24.507,21,21,21,99,delta,2
24.5275,21,21,21,99,delta,2
24.5488,21,21,21,99,delta,2
24.5831,21,21,21,99,delta,2
24.6035,21,21,21,99,delta,2
24.6257,21,21,21,99,delta,2
24.6472,21,21,21,99,delta,2
24.6674,21,21,21,99,delta,2
24.7002,21,21,21,99,delta,2
24.7205,21,21,21,99,delta,2
24.7414,21,21,21,99,delta,2
24.7614,21,21,21,99,delta,2
24.7814,21,21,21,99,delta,2
24.8131,21,21,21,99,delta,2
24.834,21,21,21,99,delta,2
24.8554,21,21,21,99,delta,2
24.8756,21,21,21,99,delta,2
24.899,21,21,21,99,delta,2
24.9304,21,21,21,99,delta,2
24.9528,21,21,21,99,delta,2
24.9733,21,21,21,99,delta,2
24.9935,21,21,21,99,delta,2
25.0138,21,21,21,99,delta,2
25.0451,21,21,21,99,delta,2
25.0653,21,21,21,99,delta,2
25.0852,21,21,21,99,delta,2
25.1052,21,21,21,99,delta,2
25.1258,21,21,21,99,delta,2
25.157,21,21,21,99,delta,2
25.1776,21,21,21,99,delta,2
25.1982,21,21,21,99,delta,2
25.2184,21,21,21,99,delta,2
25.2389,21,21,21,99,delta,2
25.2711,21,21,21,99,delta,2
25.2914,21,21,21,99,delta,2
25.3113,21,21,21,99,delta,2
25.3313,21,21,21,99,delta,2
25.3518,21,21,21,99,delta,2
25.3834,21,21,21,99,delta,2
25.4037,21,21,21,99,delta,2
25.4244,21,21,21,99,delta,2
25.4446,21,21,21,99,delta,2
25.4657,21,21,21,99,delta,2
25.498,21,21,21,99,delta,2
25.5193,21,21,21,99,delta,2
25.5393,21,21,21,99,delta,2
25.5594,21,21,21,99,delta,2
25.5798,21,21,21,99,delta,2
25.6109,21,21,21,99,delta,2
25.6315,21,21,21,99,delta,2
25.6522,21,21,21,99,delta,2
25.6722,21,21,21,99,delta,2
25.6927,21,21,21,99,delta,2
25.7245,21,21,21,99,delta,2
25.7467,21,21,21,99,delta,2
25.8416,0,21,21,99,delta,2
26.3075,0,21,21,99,delta,2
26.3357,0,21,21,99,delta,1
26.4259,0,21,21,99,delta,1
26.4458,0,21,21,99,delta,1
26.4663,0,21,21,99,delta,1
26.4867,0,21,21,99,delta,1
26.5073,0,21,21,99,delta,1
26.5392,0,21,21,99,delta,1
26.559,0,21,21,99,delta,1
26.5787,0,21,21,99,delta,1
26.5989,0,21,21,99,delta,1
26.6194,0,21,21,99,delta,1
26.6499,0,21,21,99,delta,1
26.6696,0,21,21,99,delta,1
26.6897,0,21,21,99,delta,1
26.71,0,21,21,99,delta,1
26.73,0,21,21,99,delta,1
26.7611,0,21,21,99,delta,1
26.7813,0,21,21,99,delta,1
26.8021,0,21,21,99,delta,1
26.8221,0,21,21,99,delta,1
26.8426,0,21,21,99,delta,1
26.8741,0,21,21,99,delta,1
26.8941,0,21,21,99,delta,1
26.9143,0,21,21,99,delta,1
26.9343,0,21,21,99,delta,1
26.9539,0,21,21,99,delta,1
26.9847,0,21,21,99,delta,1
27.0048,0,21,21,99,delta,1
27.0251,0,21,21,99,delta,1
27.0452,0,21,21,99,delta,1
27.0651,0,21,21,99,delta,1
27.0972,0,21,21,99,delta,1
27.1168,0,21,21,99,delta,1
27.1369,0,21,21,99,delta,1
27.1571,0,21,21,99,delta,1
27.1773,0,21,21,99,delta,1
27.2088,0,21,21,99,delta,1
27.2288,0,21,21,99,delta,1
27.249,0,21,21,99,delta,1
27.2698,0,21,21,99,delta,1
27.2901,0,21,21,99,delta,1
27.3208,0,21,21,99,delta,1
27.3407,0,21,21,99,delta,1
27.3607,0,21,21,99,delta,1
27.3811,0,21,21,99,delta,1
27.4009,0,21,21,99,delta,1
27.432,0,21,21,99,delta,1
27.4519,0,21,21,99,delta,1
27.4719,0,21,21,99,delta,1
27.4923,0,21,21,99,delta,1
27.5126,0,21,21,99,delta,1
27.544,0,21,21,99,delta,1
27.5637,0,21,21,99,delta,1
27.5838,0,21,21,99,delta,1
27.6042,0,21,21,99,delta,1
27.6239,0,21,21,99,delta,1
27.6552,0,21,21,99,delta,1
27.6747,0,21,21,99,delta,1
27.6946,0,21,21,99,delta,1
27.7149,0,21,21,99,delta,1
27.7348,0,21,21,99,delta,1
27.7671,0,21,21,99,delta,1
27.7867,0,21,21,99,delta,1
27.8069,0,21,21,99,delta,1
27.8283,0,21,21,99,delta,1
27.8489,0,21,21,99,delta,1
27.8802,0,21,21,99,delta,1
27.8998,0,21,21,99,delta,1
27.9198,0,21,21,99,delta,1
27.9406,0,21,21,99,delta,1
27.9608,0,21,21,99,delta,1
27.9917,0,21,21,99,delta,1
28.0118,0,21,21,99,delta,1
28.0318,0,21,21,99,delta,1
28.0521,0,21,21,99,delta,1
28.072,0,21,21,99,delta,1
28.1029,0,21,21,99,delta,1
28.1228,0,21,21,99,delta,1
28.1432,0,21,21,99,delta,1
28.1635,0,21,21,99,delta,1
28.1841,0,21,21,99,delta,1
28.2152,0,21,21,99,delta,1
28.2354,0,21,21,99,delta,1
28.256,0,21,21,99,delta,1
28.2761,0,21,21,99,delta,1
28.296,0,21,21,99,delta,1
28.3269,0,21,21,99,delta,1
28.3467,0,21,21,99,delta,1
28.367,0,21,21,99,delta,1
28.3871,0,21,21,99,delta,1
28.4069,0,21,21,99,delta,1
28.4382,0,21,21,99,delta,1
28.4577,0,21,21,99,delta,1
28.4779,0,21,21,99,delta,1
28.4982,0,21,21,99,delta,1
28.5183,0,21,21,99,delta,1
28.5512,0,21,21,99,delta,1
28.5706,0,21,21,99,delta,1
28.5907,0,21,21,99,delta,1
28.6111,0,21,21,99,delta,1
28.6308,0,21,21,99,delta,1
28.6622,0,21,21,99,delta,1
28.6819,0,21,21,99,delta,1
28.702,0,21,21,99,delta,1
28.7222,0,21,21,99,delta,1
28.7419,0,21,21,99,delta,1
28.773,0,21,21,99,delta,1
28.7927,0,21,21,99,delta,1
28.8127,0,21,21,99,delta,1
28.8329,0,21,21,99,delta,1
28.853,0,21,21,99,delta,1
28.8838,0,21,21,99,delta,1
28.9039,0,21,21,99,delta,1
28.9238,0,21,21,99,delta,1
28.944,0,21,21,99,delta,1
28.9638,0,21,21,99,delta,1
28.9949,0,21,21,99,delta,1
29.0149,0,21,21,99,delta,1
29.0348,0,21,21,99,delta,1
29.0552,0,21,21,99,delta,1
29.075,0,21,21,99,delta,1
29.1059,0,21,21,99,delta,1
29.1256,0,21,21,99,delta,1
29.1457,0,21,21,99,delta,1
29.166,0,21,21,99,delta,1
29.1858,0,21,21,99,delta,1
29.2168,0,21,21,99,delta,1
29.2367,0,21,21,99,delta,1
29.2569,0,21,21,99,delta,1
29.2771,0,21,21,99,delta,1
29.2974,0,21,21,99,delta,1
29.329,0,21,21,99,delta,1
29.3487,0,21,21,99,delta,1
29.3686,0,21,21,99,delta,1
29.389,0,21,21,99,delta,1
29.4093,0,21,21,99,delta,1
29.4407,0,21,21,99,delta,1
29.4608,0,21,21,99,delta,1
29.4807,0,21,21,99,delta,1
29.5011,0,21,21,99,delta,1
29.5215,0,21,21,99,delta,1
29.5526,0,21,21,99,delta,1
29.5726,0,21,21,99,delta,1
29.5931,0,21,21,99,delta,1
29.6131,0,21,21,99,delta,1
29.6327,0,21,21,99,delta,1
29.6642,0,21,21,99,delta,1
29.684,0,21,21,99,delta,1
29.7041,0,21,21,99,delta,1
29.724,0,21,21,99,delta,1
29.7442,0,21,21,99,delta,1
29.7747,0,21,21,99,delta,1
29.7948,0,21,21,99,delta,1
29.8148,0,21,21,99,delta,1
29.8353,0,21,21,99,delta,1
29.8558,0,21,21,99,delta,1
29.8868,0,21,21,99,delta,1
29.9068,0,21,21,99,delta,1
29.9269,0,21,21,99,delta,1
29.9471,0,21,21,99,delta,1
29.9671,0,21,21,99,delta,1
29.998,0,21,21,99,delta,1
30.0177,0,21,21,99,delta,1
30.0379,0,21,21,99,delta,1
30.0582,0,21,21,99,delta,1
30.0779,0,21,21,99,delta,1
30.1091,0,21,21,99,delta,1
30.1289,0,21,21,99,delta,1
30.1492,0,21,21,99,delta,1
30.1869,0,21,21,99,delta,1
30.2069,0,21,21,99,delta,1
30.238,0,21,21,99,delta,1
30.2576,0,21,21,99,delta,1
30.278,0,21,21,99,delta,1
30.2982,0,21,21,99,delta,1
30.3179,0,21,21,99,delta,1
30.3496,0,21,21,99,delta,1
30.3696,0,21,21,99,delta,1
30.3897,0,21,21,99,delta,1
30.4101,0,21,21,99,delta,1
30.43,0,21,21,99,delta,1
30.4607,0,21,21,99,delta,1
30.4807,0,21,21,99,delta,1
30.5007,0,21,21,99,delta,1
30.5211,0,21,21,99,delta,1
30.5407,0,21,21,99,delta,1
30.5722,0,21,21,99,delta,1
30.5918,0,21,21,99,delta,1
30.6119,0,21,21,99,delta,1
30.6321,0,21,21,99,delta,1
30.6519,0,21,21,99,delta,1
30.6831,0,21,21,99,delta,1
30.703,0,21,21,99,delta,1
30.7231,0,21,21,99,delta,1
30.7434,0,21,21,99,delta,1
30.764,0,21,21,99,delta,1
30.795,0,21,21,99,delta,1
30.8146,0,21,21,99,delta,1
30.8347,0,21,21,99,delta,1
30.8552,0,21,21,99,delta,1
30.8749,0,21,21,99,delta,1
30.9061,0,21,21,99,delta,1
30.9258,0,21,21,99,delta,1
30.9459,0,21,21,99,delta,1
30.9661,0,21,21,99,delta,1
30.9862,0,21,21,99,delta,1
31.018,0,21,21,99,delta,1
31.0377,0,21,21,99,delta,1
31.0578,0,21,21,99,delta,1
31.0783,0,21,21,99,delta,1
31.0989,0,21,21,99,delta,1
31.1297,0,21,21,99,delta,1
31.1497,0,21,21,99,delta,1
31.1698,0,21,21,99,delta,1
31.1901,0,21,21,99,delta,1
31.2102,0,21,21,99,delta,1
31.241,0,21,21,99,delta,1
31.2608,0,21,21,99,delta,1
31.2815,0,21,21,99,delta,1
31.3033,0,21,21,99,delta,1
31.3242,0,21,21,99,delta,1
31.3565,0,21,21,99,delta,1
31.3767,0,21,21,99,delta,1
31.3971,0,21,21,99,delta,1
31.4172,0,21,21,99,delta,1
31.4372,0,21,21,99,delta,1
31.4686,0,21,21,99,delta,1
31.4888,0,21,21,99,delta,1
31.5091,0,21,21,99,delta,1
31.5289,0,21,21,99,delta,1
31.5488,0,21,21,99,delta,1
31.5796,0,21,21,99,delta,1
31.5998,0,21,21,99,delta,1
31.62,0,21,21,99,delta,1
31.64,0,21,21,99,delta,1
31.6601,0,21,21,99,delta,1
31.6906,0,21,21,99,delta,1
31.7108,0,21,21,99,delta,1
31.7314,0,21,21,99,delta,1
31.7519,0,21,21,99,delta,1
31.7719,0,21,21,99,delta,1
31.8028,0,21,21,99,delta,1
31.8228,0,21,21,99,delta,1
31.8431,0,21,21,99,delta,1
31.8631,0,21,21,99,delta,1
31.8831,0,21,21,99,delta,1
31.9136,0,21,21,99,delta,1
31.9345,0,21,21,99,delta,1
31.9552,0,21,21,99,delta,1
31.9751,0,21,21,99,delta,1
31.9952,0,21,21,99,delta,1
32.026,0,21,21,99,delta,1
32.046,0,21,21,99,delta,1
32.0672,0,21,21,99,delta,1
32.0879,0,21,21,99,delta,1
32.1082,0,21,21,99,delta,1
32.1395,0,21,21,99,delta,1
32.1597,0,21,21,99,delta,1
32.1801,0,21,21,99,delta,1
32.1999,0,21,21,99,delta,1
32.2198,0,21,21,99,delta,1
32.2506,0,21,21,99,delta,1
32.2708,0,21,21,99,delta,1
32.2912,0,21,21,99,delta,1
32.311,0,21,21,99,delta,1
32.3314,0,21,21,99,delta,1
32.3624,0,21,21,99,delta,1
32.3828,0,21,21,99,delta,1
32.4032,0,21,21,99,delta,1
32.4229,0,21,21,99,delta,1
32.4429,0,21,21,99,delta,1
32.4738,0,21,21,99,delta,1
32.4937,0,21,21,99,delta,1
32.514,0,21,21,99,delta,1
32.5339,0,21,21,99,delta,1
32.5541,0,21,21,99,delta,1
32.5845,0,21,21,99,delta,1
32.6047,0,21,21,99,delta,1
32.6251,0,21,21,99,delta,1
32.6448,0,21,21,99,delta,1
32.6651,0,21,21,99,delta,1
32.6968,0,21,21,99,delta,1
32.7171,0,21,21,99,delta,1
32.7376,0,21,21,99,delta,1
32.7581,0,21,21,99,delta,1
32.7779,0,21,21,99,delta,1
32.8085,0,21,21,99,delta,1
32.8287,0,21,21,99,delta,1
32.849,0,21,21,99,delta,1
32.8687,0,21,21,99,delta,1
32.889,0,21,21,99,delta,1
32.923,0,21,21,99,delta,1
33.013,0,21,21,99,delta,1
33.0992,0,21,21,99,delta,1
33.1213,0,21,21,99,delta,1
33.1449,0,0,0,99,delta,2
33.2461,0,0,0,99,delta,2
33.2669,0,0,0,99,delta,2
33.2977,0,0,0,99,delta,2
33.3265,0,0,0,99,delta,2
33.376,0,0,0,99,delta,2
33.4069,0,0,0,99,delta,2
33.4269,0,0,0,99,delta,2
33.4473,0,0,0,99,delta,2
33.4678,0,0,0,99,delta,2
33.488,0,0,0,99,delta,2
33.5287,0,0,0,99,delta,2
33.549,0,0,0,99,delta,2
33.569,0,0,0,99,delta,2
33.5888,0,0,0,99,delta,2
33.6089,0,0,0,99,delta,2
33.6397,0,0,0,99,delta,2
33.6598,0,0,0,99,delta,2
33.6801,0,0,0,99,delta,2
33.6998,0,0,0,99,delta,2
33.7199,0,0,0,99,delta,2
33.751,0,0,0,99,delta,2
33.7708,0,0,0,99,delta,2
33.7911,0,0,0,99,delta,2
33.811,0,0,0,99,delta,2
33.8309,0,0,0,99,delta,2
33.862,0,0,0,99,delta,2
33.8818,0,0,0,99,delta,2
33.9021,0,0,0,99,delta,2
33.9218,0,0,0,99,delta,2
33.9419,0,0,0,99,delta,2
33.9728,0,0,0,99,delta,2
33.9931,0,0,0,99,delta,2
34.0132,0,0,0,99,delta,2
34.033,0,0,0,99,delta,2
34.0531,0,0,0,99,delta,2
34.0863,0,0,0,99,delta,2
34.1059,0,0,0,99,delta,2
34.1262,0,0,0,99,delta,2
34.1463,0,0,0,99,delta,2
34.1681,0,0,0,99,delta,2
34.2004,0,0,0,99,delta,2
34.22,0,0,0,99,delta,2
34.2404,0,0,0,99,delta,2
34.261,0,0,0,99,delta,2
34.2817,0,0,0,99,delta,2
34.3142,0,0,0,99,delta,2
34.3339,0,0,0,99,delta,2
34.3653,0,0,0,99,delta,2
34.4184,98,20,20,100,none,2
34.4525,98,20,20,100,none,2
34.5294,93,65,20,100,interval,2
34.5691,93,70,20,100,interval,2
34.5984,93,86,20,100,interval,2
34.6549,93,89,89,101,delta,2
34.7015,100,92,89,101,interval,2
34.7394,93,94,89,101,interval,2
34.778,93,93,89,101,interval,2
34.8072,100,95,89,101,interval,2
34.8353,100,97,89,101,interval,2
34.8817,93,96,96,102,none,2
34.9364,100,96,96,102,delta,2
34.9628,100,96,96,102,delta,2
34.987,93,95,96,102,delta,2
35.0209,93,96,96,102,delta,2
35.0602,93,96,96,102,delta,2
35.1325,100,98,98,103,none,2
35.1712,100,97,98,103,delta,2
35.2032,93,97,98,103,delta,2
35.2481,93,96,98,103,interval,2
35.2771,93,96,98,103,interval,2
35.3415,93,96,96,104,none,2
35.381,93,96,96,104,delta,2
35.4334,100,98,96,104,interval,2
35.4841,100,97,96,104,delta,2
35.5206,93,97,96,104,delta,2
35.5774,100,97,96,104,delta,2
35.6136,93,96,96,104,delta,2
35.6427,93,96,96,104,delta,2
35.6953,100,97,96,104,delta,2
35.7234,93,97,98,105,delta,2
35.782,93,97,98,105,delta,2
35.8223,93,96,98,105,interval,2
35.8523,93,96,98,105,interval,2
35.9097,93,96,96,106,none,2
35.9557,93,96,96,106,delta,2
36.0337,100,97,96,106,delta,2
36.0597,95,96,96,106,delta,2
36.0922,93,96,96,106,delta,2
36.1355,93,95,96,106,delta,2
36.1651,93,96,96,106,delta,2
36.2463,100,96,96,106,delta,2
36.274,93,97,98,107,delta,2
36.3226,100,98,98,107,delta,2
36.3721,100,98,98,107,delta,2
36.3972,93,97,98,107,delta,2
36.4394,93,97,98,107,delta,2
36.4792,100,98,98,107,delta,2
36.516,93,97,98,107,delta,2
36.5538,93,96,96,108,none,2
36.5823,100,98,96,108,interval,2
36.6463,93,97,96,108,delta,2
36.687,100,97,96,108,delta,2
36.7108,93,96,96,108,delta,2
36.7426,93,96,96,108,delta,2
36.7966,93,97,98,109,delta,2
36.8562,93,96,98,109,interval,2
36.8974,93,96,98,109,interval,2
36.949,100,97,98,109,delta,2
36.9755,100,98,98,109,delta,2
37.0008,100,99,98,109,delta,2
37.0598,93,97,98,109,delta,2
37.1062,93,96,96,110,none,2
37.1646,93,97,96,110,delta,2
37.2092,93,96,96,110,delta,2
37.2622,94,96,96,110,delta,2
37.3212,93,96,96,110,delta,2
37.3665,100,97,96,110,delta,2
37.4015,100,98,98,111,none,2
37.4535,93,97,98,111,delta,2
37.4936,93,96,98,111,interval,2
37.5593,93,97,98,111,delta,2
37.5984,93,96,98,111,interval,2
37.6279,100,98,98,111,delta,2
37.6776,100,98,98,111,delta,2
37.7136,93,98,98,111,delta,2
37.7681,93,97,98,111,delta,2
37.8072,93,96,96,112,none,2
37.8363,93,96,96,112,delta,2
37.8941,93,96,96,112,delta,2
37.9411,100,97,96,112,delta,2
38.0047,93,96,96,112,delta,2
38.0464,98,97,96,112,delta,2
38.0774,93,96,96,112,delta,2
38.1204,93,96,96,112,delta,2
38.1532,93,96,96,112,delta,2
38.2162,93,96,96,112,delta,2
38.2545,100,96,96,112,delta,2
38.3048,100,97,96,112,delta,2
38.3443,100,97,96,112,delta,2
38.3854,100,97,96,112,delta,2
38.4463,93,97,98,113,delta,2
38.4863,93,96,98,113,interval,2
38.5191,93,96,98,113,interval,2
38.5679,100,97,98,113,delta,2
38.597,100,98,98,113,delta,2
38.6553,93,96,96,114,none,2
38.6956,93,96,96,114,delta,2
38.7245,93,96,96,114,delta,2
38.7827,93,97,96,114,delta,2
38.8297,100,98,96,114,interval,2
38.8973,93,97,98,115,delta,2
38.9334,100,98,98,115,delta,2
38.9621,93,97,98,115,delta,2
39.0083,93,96,98,115,interval,2
39.0393,93,96,98,115,interval,2
39.128,100,98,96,116,interval,2
39.1957,100,98,96,116,interval,2
39.2471,100,97,96,116,delta,2
39.2711,93,96,96,116,delta,2
39.303,100,98,96,116,interval,2
39.3772,100,98,98,117,delta,2
39.4037,100,98,98,117,delta,2
39.4417,93,97,98,117,delta,2
39.4848,100,98,98,117,delta,2
39.5312,93,97,98,117,delta,2
39.586,100,98,96,118,interval,2
39.6131,100,97,96,118,delta,2
39.6473,93,97,96,118,delta,2
39.6935,93,96,96,118,delta,2
39.7406,93,96,96,118,delta,2
39.7957,100,97,96,118,delta,2
39.8204,100,97,96,118,delta,2
39.8532,93,97,98,119,delta,2
39.8977,93,96,98,119,interval,2
39.9268,93,96,98,119,interval,2
